                                                                                         22 Nov 2025 15:58:06
Civil Air Patrol Use Only
Aircraft-Aircraft6


      Time (UTCG)             x (km)          y (km)          z (km)      Lon (deg)    Lat (deg)     Alt (km)
1 Oct 2025 06:02:52.000    -4382.598420    -2615.294194    3836.629710      110.156       36.994    14.441982
1 Oct 2025 06:02:53.000    -4382.152464    -2616.124580    3836.573170      110.163       36.993    14.441880
1 Oct 2025 06:02:54.000    -4381.706376    -2616.954891    3836.516600      110.169       36.992    14.441779
1 Oct 2025 06:02:55.000    -4381.260157    -2617.785125    3836.459998      110.175       36.992    14.441678
1 Oct 2025 06:02:56.000    -4380.813807    -2618.615284    3836.403366      110.182       36.991    14.441576
1 Oct 2025 06:02:57.000    -4380.367326    -2619.445367    3836.346704      110.188       36.991    14.441475
1 Oct 2025 06:02:58.000    -4379.920713    -2620.275373    3836.290010      110.194       36.990    14.441374
1 Oct 2025 06:02:59.000    -4379.473970    -2621.105304    3836.233286      110.201       36.989    14.441273
1 Oct 2025 06:03:00.000    -4379.027096    -2621.935159    3836.176532      110.207       36.989    14.441171
1 Oct 2025 06:03:01.000    -4378.580090    -2622.764938    3836.119746      110.214       36.988    14.441070
1 Oct 2025 06:03:02.000    -4378.132954    -2623.594641    3836.062930      110.220       36.987    14.440969
1 Oct 2025 06:03:03.000    -4377.685686    -2624.424268    3836.006083      110.226       36.987    14.440868
1 Oct 2025 06:03:04.000    -4377.238288    -2625.253819    3835.949206      110.233       36.986    14.440766
1 Oct 2025 06:03:05.000    -4376.790758    -2626.083293    3835.892298      110.239       36.986    14.440665
1 Oct 2025 06:03:06.000    -4376.343098    -2626.912692    3835.835359      110.245       36.985    14.440564
1 Oct 2025 06:03:07.000    -4375.895309    -2627.742016    3835.778392      110.252       36.984    14.440467
1 Oct 2025 06:03:08.000    -4375.447396    -2628.571269    3835.721400      110.258       36.984    14.440379
1 Oct 2025 06:03:09.000    -4374.999352    -2629.400445    3835.664378      110.265       36.983    14.440292
1 Oct 2025 06:03:10.000    -4374.551177    -2630.229544    3835.607325      110.271       36.982    14.440205
1 Oct 2025 06:03:11.000    -4374.102872    -2631.058568    3835.550241      110.277       36.982    14.440118
1 Oct 2025 06:03:12.000    -4373.654435    -2631.887515    3835.493127      110.284       36.981    14.440030
1 Oct 2025 06:03:13.000    -4373.205868    -2632.716387    3835.435982      110.290       36.981    14.439943
1 Oct 2025 06:03:14.000    -4372.757169    -2633.545182    3835.378806      110.296       36.980    14.439856
1 Oct 2025 06:03:15.000    -4372.308340    -2634.373900    3835.321599      110.303       36.979    14.439768
1 Oct 2025 06:03:16.000    -4371.859380    -2635.202543    3835.264362      110.309       36.979    14.439681
1 Oct 2025 06:03:17.000    -4371.410289    -2636.031109    3835.207095      110.316       36.978    14.439594
1 Oct 2025 06:03:18.000    -4370.961067    -2636.859598    3835.149796      110.322       36.977    14.439506
1 Oct 2025 06:03:19.000    -4370.511714    -2637.688012    3835.092467      110.328       36.977    14.439419
1 Oct 2025 06:03:20.000    -4370.062231    -2638.516349    3835.035107      110.335       36.976    14.439332
1 Oct 2025 06:03:21.000    -4369.612617    -2639.344609    3834.977717      110.341       36.975    14.439244
1 Oct 2025 06:03:22.000    -4369.162872    -2640.172793    3834.920296      110.347       36.975    14.439157
1 Oct 2025 06:03:23.000    -4368.712996    -2641.000901    3834.862844      110.354       36.974    14.439070
1 Oct 2025 06:03:24.000    -4368.262989    -2641.828932    3834.805362      110.360       36.974    14.438982
1 Oct 2025 06:03:25.000    -4367.812852    -2642.656887    3834.747849      110.367       36.973    14.438895
1 Oct 2025 06:03:26.000    -4367.362584    -2643.484765    3834.690305      110.373       36.972    14.438808
1 Oct 2025 06:03:27.000    -4366.912185    -2644.312567    3834.632731      110.379       36.972    14.438720
1 Oct 2025 06:03:28.000    -4366.461656    -2645.140292    3834.575126      110.386       36.971    14.438633
1 Oct 2025 06:03:29.000    -4366.010996    -2645.967941    3834.517490      110.392       36.970    14.438546
1 Oct 2025 06:03:30.000    -4365.560205    -2646.795513    3834.459824      110.398       36.970    14.438458
1 Oct 2025 06:03:31.000    -4365.109284    -2647.623009    3834.402127      110.405       36.969    14.438371
1 Oct 2025 06:03:32.000    -4364.658232    -2648.450427    3834.344400      110.411       36.968    14.438284
1 Oct 2025 06:03:33.000    -4364.207049    -2649.277770    3834.286642      110.418       36.968    14.438196
1 Oct 2025 06:03:34.000    -4363.755736    -2650.105035    3834.228853      110.424       36.967    14.438109
1 Oct 2025 06:03:35.000    -4363.304292    -2650.932224    3834.171033      110.430       36.967    14.438022
1 Oct 2025 06:03:36.000    -4362.852717    -2651.759336    3834.113183      110.437       36.966    14.437934
1 Oct 2025 06:03:37.000    -4362.401012    -2652.586372    3834.055302      110.443       36.965    14.437847
1 Oct 2025 06:03:38.000    -4361.949177    -2653.413330    3833.997391      110.449       36.965    14.437760
1 Oct 2025 06:03:39.000    -4361.497211    -2654.240212    3833.939449      110.456       36.964    14.437672
1 Oct 2025 06:03:40.000    -4361.045114    -2655.067017    3833.881476      110.462       36.963    14.437585
1 Oct 2025 06:03:41.000    -4360.592920    -2655.893680    3833.823480      110.469       36.963    14.437498
1 Oct 2025 06:03:42.000    -4360.140562    -2656.720331    3833.765447      110.475       36.962    14.437410
1 Oct 2025 06:03:43.000    -4359.688074    -2657.546905    3833.707382      110.481       36.961    14.437323
1 Oct 2025 06:03:44.000    -4359.235456    -2658.373403    3833.649287      110.488       36.961    14.437235
1 Oct 2025 06:03:45.000    -4358.782707    -2659.199823    3833.591161      110.494       36.960    14.437148
1 Oct 2025 06:03:46.000    -4358.329828    -2660.026167    3833.533005      110.500       36.960    14.437061
1 Oct 2025 06:03:47.000    -4357.876825    -2660.852439    3833.474825      110.507       36.959    14.436985
1 Oct 2025 06:03:48.000    -4357.423693    -2661.678633    3833.416614      110.513       36.958    14.436909
1 Oct 2025 06:03:49.000    -4356.970430    -2662.504751    3833.358372      110.519       36.958    14.436833
1 Oct 2025 06:03:50.000    -4356.517036    -2663.330791    3833.300100      110.526       36.957    14.436757
1 Oct 2025 06:03:51.000    -4356.063512    -2664.156755    3833.241798      110.532       36.956    14.436681
1 Oct 2025 06:03:52.000    -4355.609858    -2664.982641    3833.183464      110.539       36.956    14.436605
1 Oct 2025 06:03:53.000    -4355.156073    -2665.808451    3833.125100      110.545       36.955    14.436529
1 Oct 2025 06:03:54.000    -4354.702158    -2666.634183    3833.066706      110.551       36.954    14.436453
1 Oct 2025 06:03:55.000    -4354.248113    -2667.459838    3833.008280      110.558       36.954    14.436377
1 Oct 2025 06:03:56.000    -4353.793937    -2668.285416    3832.949825      110.564       36.953    14.436301
1 Oct 2025 06:03:57.000    -4353.339631    -2669.110917    3832.891338      110.570       36.952    14.436225
1 Oct 2025 06:03:58.000    -4352.885195    -2669.936341    3832.832821      110.577       36.952    14.436149
1 Oct 2025 06:03:59.000    -4352.430628    -2670.761688    3832.774273      110.583       36.951    14.436072
1 Oct 2025 06:04:00.000    -4351.975932    -2671.586957    3832.715695      110.589       36.951    14.435996
1 Oct 2025 06:04:01.000    -4351.521105    -2672.412149    3832.657086      110.596       36.950    14.435920
1 Oct 2025 06:04:02.000    -4351.066147    -2673.237264    3832.598446      110.602       36.949    14.435844
1 Oct 2025 06:04:03.000    -4350.611060    -2674.062302    3832.539776      110.609       36.949    14.435768
1 Oct 2025 06:04:04.000    -4350.155842    -2674.887262    3832.481075      110.615       36.948    14.435691
1 Oct 2025 06:04:05.000    -4349.700494    -2675.712145    3832.422344      110.621       36.947    14.435615
1 Oct 2025 06:04:06.000    -4349.245015    -2676.536951    3832.363582      110.628       36.947    14.435539
1 Oct 2025 06:04:07.000    -4348.789407    -2677.361679    3832.304789      110.634       36.946    14.435463
1 Oct 2025 06:04:08.000    -4348.333668    -2678.186330    3832.245966      110.640       36.945    14.435386
1 Oct 2025 06:04:09.000    -4347.877800    -2679.010904    3832.187112      110.647       36.945    14.435310
1 Oct 2025 06:04:10.000    -4347.421801    -2679.835400    3832.128227      110.653       36.944    14.435234
1 Oct 2025 06:04:11.000    -4346.965672    -2680.659819    3832.069312      110.660       36.943    14.435157
1 Oct 2025 06:04:12.000    -4346.509413    -2681.484160    3832.010367      110.666       36.943    14.435081
1 Oct 2025 06:04:13.000    -4346.053024    -2682.308424    3831.951390      110.672       36.942    14.435005
1 Oct 2025 06:04:14.000    -4345.596504    -2683.132610    3831.892383      110.679       36.941    14.434928
1 Oct 2025 06:04:15.000    -4345.139855    -2683.956719    3831.833346      110.685       36.941    14.434852
1 Oct 2025 06:04:16.000    -4344.683075    -2684.780750    3831.774278      110.691       36.940    14.434776
